fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
59.9017,18.8812,2.9802,0.293,0.1606,41.6961,54.062,-10.1987,1.9107,251.432,1
25.643,13.8085,2.4409,0.4058,0.2047,28.4416,20.009,-7.4265,33.9455,67.7682,1
100.953,37.9854,4.0455,0.0993,0.0498,22.5653,75.94,14.6762,0.804,297.083,1
13.0934,10.6012,2.2109,0.7754,0.4831,13.3214,3.9047,-10.0662,74.741,83.8268,1
77.7307,39.8947,3.6158,0.2001,0.1016,21.4309,49.1815,-22.2716,0.57,348.8,1
31.3688,20.0133,2.9104,0.3307,0.1801,28.6427,18.2652,-16.1644,2.3965,131.908,1
23.0609,12.4783,2.301,0.595,0.3275,26.595,12.0922,8.0238,25.519,149.553,1
50.4152,22.9184,2.9552,0.1962,0.107,52.5727,19.6213,7.7559,15.5478,158.086,1
105.104,29.0942,3.5361,0.1653,0.088,111.08,89.7419,29.405,0.3837,278.092,1
69.1158,20.1654,3.0461,0.2392,0.1245,24.6108,56.1297,13.4596,0.206,264.562,1
21.5433,17.7823,2.5447,0.5221,0.3238,-12.5902,-13.6169,8.6447,38.911,201.804,1
37.398,9.3411,2.6585,0.4566,0.3019,29.8851,28.3052,-5.6481,7.915,166.488,1
46.1616,18.1845,2.433,0.4502,0.2343,29.9373,41.7788,14.8822,8.3129,190.617,1
102.156,46.3169,4.0587,0.095,0.0504,86.8128,96.1798,-34.8443,3.511,217.867,1
98.0185,34.7769,3.1977,0.2766,0.1507,-80.7267,-58.5457,-27.1038,3.6065,397.197,1
38.436,21.8075,3.0412,0.2547,0.1578,11.8304,24.5385,14.2542,11.0947,168.621,1
32.4488,10.7041,2.3233,0.5083,0.3017,39.8096,-3.8169,4.3102,14.539,233.384,1
104.897,16.5823,2.5826,0.3556,0.1791,90.1887,76.4128,-6.0498,11.241,282.424,1
34.2298,11.7386,2.6091,0.4403,0.2399,30.4891,32.3912,6.4692,14.5626,162.682,1
19.0268,16.856,2.5465,0.4688,0.2798,-5.5718,-11.5339,-10.4764,24.686,105.204,1
31.1218,24.1058,2.8172,0.2666,0.1439,41.39,13.3322,12.6525,24.5146,123.205,1
24.7191,15.3082,2.738,0.4077,0.2057,13.0371,12.345,8.9074,64.5648,41.7459,1
43.6809,38.9547,3.8422,0.1516,0.0933,-2.7784,38.7825,-17.4238,8.1224,100.281,1
90.3442,22.2941,3.1725,0.242,0.1382,-51.5174,72.4403,-16.1473,2.8697,278.854,1
20.2727,17.4175,2.2978,0.5189,0.2796,-13.2956,9.4409,-9.9013,53.508,203.631,1
19.5747,16.8555,2.2956,0.4861,0.2557,9.8701,19.1194,10.5454,11.296,150.092,1
33.2708,27.8147,3.0894,0.2336,0.1209,4.5532,-15.6015,-26.8701,43.7444,126.727,1
18.9382,12.9731,2.4417,0.4882,0.2514,13.3369,5.7522,5.0165,17.0127,153.979,1
94.7737,27.0672,3.2785,0.1359,0.0724,15.2127,76.8148,-18.7604,5.0273,198.452,1
19.8196,16.2359,2.3997,0.4143,0.2291,-1.3583,7.7218,-5.7515,88.9179,35.8997,1
41.095,16.6648,2.8079,0.2397,0.1206,64.7727,-14.584,-13.3189,23.618,112.406,1
75.8666,23.8806,2.7501,0.2578,0.1307,53.3631,68.5261,22.6476,16.1837,189.373,1
42.4826,17.1329,2.6365,0.3533,0.1767,48.9592,30.9446,9.2541,5.978,180.709,1
34.0124,16.8725,2.5359,0.3348,0.1732,-15.5969,-16.2991,-11.7648,3.491,137.576,1
32.5654,14.1048,2.6405,0.4119,0.2551,-3.3464,-12.1459,-6.3803,6.423,192.861,1
40.9117,16.421,2.6123,0.4249,0.2405,39.5828,40.8634,13.3186,0.58,301.103,1
17.1038,15.0255,2.3444,0.6561,0.4186,1.5933,13.1198,-14.3588,75.1791,61.9113,1
30.7789,17.663,2.3107,0.4743,0.2616,15.189,23.1036,-4.9621,19.811,171.58,1
51.5372,21.2864,2.9578,0.1939,0.1008,1.3913,-27.5072,-7.0619,0.7045,197.527,1
108.424,94.327,4.5739,0.0496,0.025,8.0684,80.3161,-85.69,28.311,309.548,1
108.87,64.7326,4.4401,0.0574,0.0312,-27.8155,81.7727,15.8739,3.934,302.076,1
13.0005,10.6432,2.1658,0.7577,0.4949,-13.1121,2.8342,7.0106,48.743,150.236,1
17.1794,11.0764,2.2967,0.5909,0.3106,-3.1336,8.503,5.5613,13.117,209.617,1
18.6352,10.2902,2.415,0.5846,0.2942,24.1971,8.6541,-5.3007,62.6769,169.559,1
108.89,14.0158,2.4502,0.4078,0.2358,57.1641,104.76,-5.8517,58.055,86.6984,1
67.9094,36.4645,3.4214,0.1812,0.0919,42.1917,83.9585,31.5758,8.6395,147.316,1
38.7182,22.5525,2.4616,0.3282,0.1779,-32.7971,-27.0487,-14.3104,14.391,108.069,1
23.6294,17.2811,2.5366,0.3314,0.202,4.5248,16.7613,-5.1778,28.4342,183.704,1
19.5841,12.9099,2.5581,0.5062,0.2891,-14.2997,-12.6451,-5.675,10.7079,142.077,1
28.4957,17.4665,2.8351,0.4137,0.2303,7.0179,16.2612,-10.0685,45.184,48.2319,1
94.9418,44.9116,3.9991,0.1081,0.0598,105.961,77.8459,-13.5303,9.74,225.566,1
20.0297,17.5024,2.4289,0.5326,0.3073,6.6924,-17.2474,-18.7215,88.905,146.145,1
141.484,24.8339,2.4669,0.4027,0.227,-90.0145,-125.217,-25.242,7.2801,241.654,1
21.8056,0.0,2.1833,0.8066,0.4426,5.1148,-14.1388,0.0,55.95,62.714,1
36.8174,9.5267,2.4942,0.4359,0.242,17.218,26.784,-2.3707,7.2759,204.873,1
27.0632,17.9493,2.527,0.4339,0.2571,12.8337,18.5124,7.9811,4.588,195.439,1
27.0828,15.3809,2.776,0.4539,0.2303,30.1999,24.9191,-9.786,3.791,149.6,1
57.5315,13.503,2.8069,0.2746,0.1412,-25.774,-10.5913,-1.4559,7.4165,169.469,1
81.8524,27.0644,3.3412,0.1901,0.1251,-94.2813,59.1152,25.6115,2.8559,236.44,1
63.3917,17.6587,2.8099,0.33,0.1696,55.9058,43.7365,21.1001,11.228,293.4,1
25.2097,13.9953,2.3395,0.476,0.2403,-13.0365,-8.2607,-12.2322,50.2398,191.73,1
31.1033,13.9444,2.5781,0.4069,0.2206,31.1702,-22.0653,-13.4095,19.2776,167.203,1
25.9538,12.1946,2.4624,0.4621,0.2534,-0.3813,17.3215,-7.5821,39.315,223.495,1
29.6044,12.0723,2.4764,0.5008,0.2755,-0.979,-15.8149,6.94,21.004,124.152,1
41.2762,17.8982,2.6385,0.3931,0.208,-17.6255,-16.0743,-6.9331,8.699,139.522,1
50.0861,18.0139,2.8482,0.2113,0.1113,-3.0284,-21.0931,13.7955,17.293,164.067,1
40.3242,15.8403,2.6994,0.4396,0.2767,-54.3309,8.4771,-12.121,1.682,286.93,1
84.6878,25.0205,3.4849,0.2001,0.1275,-52.88,61.1816,13.1956,2.877,277.696,1
64.6203,18.2201,3.328,0.1772,0.09,-1.5264,48.5079,-10.699,4.7354,237.387,1
43.992,20.0273,2.7694,0.2636,0.1437,-17.9251,-19.3787,17.519,19.157,209.083,1
22.3855,6.5197,2.2343,0.7464,0.4052,24.3649,10.9294,6.7801,13.9756,132.618,1
48.6658,10.9483,2.6716,0.3046,0.1608,24.9887,12.365,-5.5849,0.1985,180.874,1
13.1518,10.457,2.1538,0.786,0.4877,13.1788,5.5659,10.5332,2.463,279.904,1
69.675,31.6251,3.894,0.1257,0.0634,57.3539,57.6605,14.7282,1.649,267.464,1
25.806,10.0689,2.3212,0.4678,0.2506,-7.6673,-18.0561,-6.9773,23.33,237.548,1
20.8989,5.6895,2.2589,0.8099,0.6088,15.5585,19.6433,-6.1962,31.9848,252.106,1
80.2907,26.6736,3.5756,0.1791,0.1024,53.0573,81.0599,13.8783,4.036,212.309,1
80.0141,21.1144,2.829,0.3143,0.1653,71.3703,70.9797,21.1623,3.3695,310.772,1
22.0057,11.8316,2.4208,0.5085,0.2751,-27.7526,-10.8543,-11.3273,29.699,180.377,1
77.6825,18.3835,2.935,0.2706,0.1365,47.0054,80.5433,13.6448,10.3002,230.14,1
98.0033,15.5155,2.7501,0.3253,0.2231,-127.993,29.7694,-2.4457,17.598,215.221,1
30.3292,11.6624,2.7392,0.5524,0.278,24.0177,26.7346,-11.2199,37.372,155.286,1
51.4676,27.9588,3.3262,0.1585,0.088,14.6113,29.5828,16.4148,4.6537,145.576,1
46.4657,19.0171,2.5334,0.366,0.1859,-48.8605,27.6434,4.0109,2.4817,292.23,1
20.9383,12.8664,2.3294,0.4918,0.2834,16.3342,11.7025,2.9347,52.554,289.005,1
98.2237,28.6677,3.5247,0.2907,0.146,-26.4037,36.7369,-23.7532,1.4305,394.688,1
20.298,16.405,2.4125,0.4526,0.2263,22.6523,19.0022,8.5651,58.441,193.479,1
25.1916,14.1066,2.6781,0.3778,0.2046,-6.0686,-14.3053,-5.177,5.636,153.141,1
38.2081,29.6875,2.8689,0.2502,0.1508,25.2156,-30.8998,-14.7142,25.176,145.734,1
28.8917,15.8013,2.4141,0.4971,0.2601,-36.981,-16.663,16.8503,56.263,151.425,1
73.0912,20.3521,3.2885,0.2182,0.1516,-111.662,34.7953,17.2083,2.2062,250.141,1
25.0221,11.9672,2.4502,0.4468,0.2394,-6.2966,-10.4215,9.639,82.9593,36.6531,1
82.4652,25.5824,3.3445,0.2149,0.1251,-23.145,64.1073,-18.1143,1.343,337.274,1
23.6846,18.2775,2.7304,0.4205,0.2819,-1.2911,15.0703,4.8989,15.923,135.989,1
39.5388,8.7202,2.6085,0.4631,0.2401,25.2834,32.4583,2.8756,15.032,292.171,1
56.5279,27.5027,3.009,0.2449,0.1405,-59.589,41.9594,17.7267,6.718,271.972,1
89.2985,17.9731,2.9337,0.2038,0.1252,4.152,80.0039,8.355,3.616,200.99,1
93.6965,15.2422,2.6959,0.3303,0.2085,-136.343,68.0302,-6.7811,1.151,204.871,1
13.3534,10.5215,2.3608,0.793,0.4118,-14.7288,-3.3394,11.8776,67.012,178.043,1
43.2949,12.6941,2.7054,0.3232,0.1665,10.1203,35.6792,-7.3071,0.5486,244.195,1
25.3591,18.4557,2.8028,0.411,0.2197,15.0357,20.747,8.317,34.5962,71.3507,1
26.7867,11.1068,2.5237,0.482,0.2889,33.1928,15.095,-7.4581,13.143,136.463,1
28.5152,16.8271,2.4646,0.4768,0.2487,9.1156,26.9885,-9.9707,48.71,252.451,1
64.4241,12.0032,2.4175,0.5736,0.3576,-64.5959,-48.5435,-6.9758,6.6945,265.905,1
69.9328,24.5931,3.1355,0.1816,0.1007,-90.9638,47.6857,6.7437,1.8664,270.822,1
42.3916,17.42,2.7332,0.329,0.2043,24.5902,32.4753,11.2423,13.6997,129.937,1
20.5987,12.5482,2.4749,0.4556,0.2362,-0.2461,-8.1183,9.1083,5.97,167.543,1
23.6039,20.9673,2.638,0.3728,0.2198,-10.6964,-13.8416,2.4591,6.139,170.939,1
66.2943,23.1329,3.1339,0.2131,0.1128,12.4525,71.725,14.015,2.314,179.632,1
61.7708,27.3866,3.4156,0.1675,0.0901,36.2166,51.8023,5.5884,3.0719,252.53,1
13.1627,10.2177,2.1775,0.7973,0.5083,12.6782,6.9816,10.451,68.7784,109.814,1
102.592,40.1604,4.1483,0.0921,0.0476,48.3885,84.0123,-17.1179,1.352,293.871,1
53.2284,22.7044,3.0019,0.3066,0.1707,-72.6428,36.2755,9.4574,0.9246,257.442,1
39.5097,18.4043,2.6294,0.4038,0.2148,17.02,32.6702,-14.8209,3.056,213.216,1
76.9829,20.2038,3.0888,0.2681,0.1504,95.948,56.8328,-19.81,5.806,276.059,1
42.302,18.6014,3.1154,0.266,0.1453,15.9651,26.2209,9.4423,20.828,184.564,1
19.7327,7.409,2.1021,0.7194,0.4229,0.4781,-5.253,-5.0183,89.3153,98.6568,1
23.8755,12.984,2.2355,0.5116,0.2645,-29.5598,-7.2064,4.6306,41.4167,139.167,1
22.9167,21.4114,2.4983,0.5175,0.373,15.1277,21.925,15.5626,42.6266,181.747,1
22.698,0.0,2.1156,0.7586,0.4176,-2.9887,12.5057,-0.0001,7.7055,193.761,1
63.3715,22.8596,3.0152,0.1999,0.1067,27.7348,42.5924,-12.7436,4.4256,252.271,1
17.5265,11.0555,2.2648,0.5435,0.2799,1.0075,-6.2517,3.2753,26.8207,233.855,1
42.0158,15.7637,2.9191,0.2867,0.144,16.2442,28.4049,-12.1781,0.9256,198.753,1
29.4931,20.163,2.8322,0.3061,0.1891,25.6733,16.9479,-15.278,37.794,150.647,1
37.1805,8.7493,2.3233,0.4703,0.2447,23.7108,20.4353,-2.2727,22.9248,176.229,1
20.6035,10.4368,2.238,0.5896,0.3324,6.6446,-17.2788,10.1291,6.7081,95.8627,1
15.0205,12.1918,2.356,0.6608,0.337,1.9014,-2.0715,3.6258,89.274,105.214,1
19.6738,7.4183,2.1446,0.7168,0.4265,0.2174,-3.992,-4.9487,40.871,240.006,1
25.5165,15.0138,2.6253,0.4621,0.2713,0.6638,23.9959,-8.2883,26.9872,111.085,1
37.6961,20.2253,2.708,0.2586,0.1459,40.4884,12.2489,18.9649,1.203,92.325,1
19.9198,11.549,2.4338,0.5893,0.3297,-2.5218,6.3967,-10.4492,45.987,230.496,1
53.4872,22.0174,2.9317,0.2153,0.1106,58.172,51.079,-15.7064,16.4569,168.167,1
78.2133,29.4079,3.4203,0.2006,0.1005,-96.0215,45.7148,25.5287,3.555,322.599,1
33.9302,15.1474,2.6238,0.4328,0.2295,-8.6904,25.6073,-16.3586,4.7267,178.594,1
56.6411,14.6306,2.8482,0.2667,0.1525,15.6556,26.5244,10.9717,5.714,226.106,1
98.1861,44.0194,4.0869,0.0915,0.0462,-88.4382,85.2885,37.8653,12.408,243.147,1
22.0088,12.4612,2.5058,0.4899,0.2793,-2.3117,12.7178,-6.7107,26.125,58.7034,1
44.1203,20.2104,2.8096,0.1876,0.0969,38.9545,34.0401,-7.0226,29.21,119.751,1
20.617,12.0228,2.4401,0.5191,0.2704,19.341,12.9878,6.3557,44.111,201.677,1
24.7098,10.5003,2.3314,0.4615,0.2541,-5.4547,-19.0614,-6.703,2.1688,125.121,1
12.9504,11.0251,2.2799,0.7349,0.4593,-14.0422,7.0255,-5.8389,87.2895,135.683,1
23.2823,11.9064,2.5119,0.4892,0.2846,12.3782,10.1816,5.7956,16.6009,222.446,1
23.9177,17.7647,2.5888,0.4124,0.2281,-20.2022,13.9029,8.6601,17.7064,89.5001,1
41.6637,13.8484,2.541,0.3942,0.2403,42.81,30.938,10.1984,1.154,224.613,1
49.3535,16.7676,2.8591,0.314,0.1653,-27.5496,-47.127,8.6592,12.9575,214.7,1
19.761,12.2279,2.4057,0.499,0.3163,0.442,-8.1121,-10.8094,36.6026,136.117,1
87.1697,38.9333,3.0953,0.1638,0.0911,83.1497,74.4686,39.114,26.8614,198.429,1
57.0634,19.1651,2.9209,0.1908,0.1014,25.5784,-25.3718,-10.1046,4.181,236.137,1
49.6933,14.4361,2.9274,0.253,0.1271,-28.3967,-32.5599,-7.3791,2.915,188.177,1
41.128,15.0705,2.8075,0.2773,0.1503,-1.9661,12.8811,15.1744,2.042,155.902,1
24.1407,10.3973,2.4241,0.5687,0.3446,-15.1117,-19.6333,8.6287,2.541,180.903,1
96.749,37.6322,3.8609,0.1545,0.0823,-107.834,27.4946,-26.8467,0.087,326.195,1
26.1141,15.7883,2.7344,0.3871,0.1945,40.3996,-14.5766,-14.2485,4.7719,207.337,1
38.5817,20.6407,2.9852,0.2566,0.1392,37.7217,22.0848,12.3099,11.932,192.44,1
31.5125,19.2867,2.9578,0.2975,0.1515,38.1833,21.6729,-12.0726,17.5809,171.227,1
93.7035,37.9432,3.1454,0.168,0.1011,53.2566,89.0566,11.8175,14.1224,231.9028,0
100.2775,21.8784,3.11,0.312,0.1446,-48.1834,57.6547,-9.6341,20.7848,346.433,0
91.6558,18.8293,2.7097,0.4386,0.342,-52.6841,-97.8373,-17.0955,63.8834,130.7998,0
49.8986,12.6365,2.5172,0.3191,0.1626,-47.4998,17.2189,-8.8468,35.934,204.903,0
61.0387,9.9631,2.6232,0.3667,0.194,29.4891,50.759,-7.303,64.2081,243.605,0
95.3733,46.0798,3.1073,0.2005,0.1226,55.3443,69.6142,37.2896,43.1325,333.2413,0
146.4157,42.4736,2.9893,0.2665,0.2067,-160.4157,-8.524,-29.3919,7.2265,232.5051,0
25.7351,9.5793,2.7412,0.5898,0.3058,30.9741,16.6231,-2.7698,88.6277,165.783,0
66.2369,49.4871,2.8774,0.2931,0.1744,-26.2113,-44.3616,-38.8401,40.3129,334.398,0
148.3768,58.63,3.2086,0.314,0.2129,-135.5069,106.0951,36.2692,35.5259,342.2848,0
134.9985,95.8599,3.3018,0.2299,0.0956,147.3387,-89.2606,-51.6454,18.5212,197.401,0
59.987,28.5751,2.7873,0.2267,0.1375,87.8787,-20.3331,-15.203,54.755,153.4876,0
108.2048,67.6058,3.4777,0.1505,0.0846,-47.9751,-78.1971,42.024,71.6379,322.8474,0
27.9343,11.5799,2.6385,0.4759,0.2655,10.4244,16.4298,-8.8598,73.5647,213.706,0
177.656,55.8744,3.359,0.2035,0.1087,-89.3844,-156.014,24.0003,2.3331,272.085,0
198.055,42.5451,3.6965,0.2037,0.1079,-233.715,-128.744,27.0634,57.052,362.617,0
22.2809,10.2002,2.4688,0.5317,0.3049,19.8247,22.9996,-5.5027,22.4196,79.0676,0
45.5625,17.5357,2.6085,0.2685,0.1367,81.966,-38.1004,-5.1302,54.251,241.771,0
120.99,37.3676,3.6852,0.1414,0.0829,-36.0091,43.6669,20.1997,7.854,323.983,0
141.4681,65.7044,3.5155,0.2149,0.1501,-104.6055,-168.8951,81.1526,33.4305,270.6249,0
34.9699,15.4688,2.7549,0.3435,0.1862,29.0009,30.5621,5.4633,40.2034,194.6822,0
112.1047,26.6977,2.8913,0.463,0.287,-53.0038,-70.6654,-22.1141,18.4025,324.7103,0
29.9771,16.9636,2.8096,0.3287,0.1698,-1.7394,21.4163,-10.013,10.579,237.559,0
25.5681,7.4485,2.5257,0.7158,0.388,-4.4429,17.1056,5.0719,9.8852,115.1498,0
17.763,7.0232,2.357,0.8571,0.4945,-6.8579,8.3954,5.4142,67.345,185.682,0
20.7669,8.8377,2.3802,0.6458,0.3646,-23.8245,-11.0169,-2.6001,55.07,93.5079,0
147.469,57.9305,3.1745,0.273,0.1589,-104.576,-150.179,41.9046,57.359,282.838,0
74.3027,25.0515,2.9592,0.1881,0.0896,26.8003,-33.0678,-18.822,53.4656,232.1485,0
121.5846,24.0051,2.9664,0.3009,0.1559,-82.1125,-117.7839,13.1076,66.1716,56.4439,0
51.2637,11.81,3.0342,0.3124,0.1567,29.511,-24.8424,3.0669,77.258,155.03,0
154.9463,129.9189,3.6943,0.0957,0.0691,-86.7823,-78.4928,-101.0298,32.7688,277.0945,0
102.346,12.357,2.5871,0.3855,0.2031,60.5695,94.1301,-9.5447,20.689,194.181,0
25.7838,13.3367,2.4624,0.4793,0.281,11.6139,14.928,-9.3009,20.3804,148.372,0
48.8179,11.8139,2.7782,0.5041,0.2638,34.9309,40.7307,-3.6443,18.7259,132.2972,0
16.2414,11.6275,2.4362,0.6044,0.3315,1.9824,-5.9228,5.5241,73.705,95.0327,0
20.6204,8.7072,2.1851,0.5608,0.3138,-19.7423,24.1898,12.4961,39.6851,205.3396,0
29.9916,11.2395,2.2585,0.487,0.28,9.2499,12.8682,-7.226,4.1274,94.8653,0
31.6176,14.2639,2.6613,0.4318,0.2345,11.2686,23.2386,-11.3718,54.251,260.434,0
188.4315,40.2437,3.1463,0.1083,0.0562,-136.4353,-142.1801,-16.3953,49.1373,92.9174,0
103.7022,24.6138,3.3191,0.2723,0.1733,8.0278,58.9876,6.5624,28.8291,326.0969,0
20.0302,9.8235,2.5688,0.7206,0.4791,7.9487,16.3175,9.2826,24.3,177.565,0
25.2942,9.5862,2.4207,0.5272,0.2657,-15.1865,22.3986,5.4272,37.1494,133.2073,0
30.3526,17.3972,2.7415,0.3554,0.2058,-1.368,-8.2302,11.042,55.8841,119.352,0
53.1843,20.4815,2.8521,0.2685,0.1414,50.682,65.4537,15.1972,13.9468,255.0306,0
25.2295,10.3237,2.2902,0.5426,0.3037,20.3085,26.8131,-9.9377,12.7764,107.4802,0
35.0178,9.0437,2.7105,0.4615,0.2756,22.596,20.3377,11.4346,51.287,135.614,0
27.4892,17.1467,2.6537,0.3307,0.192,8.8137,19.2408,9.6552,12.0123,98.0992,0
56.7399,12.663,2.8623,0.3915,0.252,-69.4074,-17.4876,-3.1904,7.2318,257.8398,0
51.9101,14.7672,2.8209,0.253,0.1328,63.7027,35.9639,10.7435,19.4429,205.5104,0
20.6496,8.9581,2.3263,0.6415,0.3703,23.41,11.6179,2.3654,42.2038,66.3873,0
255.749,83.1878,4.0608,0.0668,0.038,-224.095,-157.163,-62.1765,76.7151,276.245,0
31.947,9.0242,2.6075,0.5506,0.3025,24.338,19.1218,5.1754,88.2202,140.772,0
140.02,105.344,4.409,0.0457,0.0244,-107.141,-105.334,-112.089,86.3308,66.3019,0
68.5031,30.5252,3.1106,0.2264,0.1492,-7.1942,-91.4008,-14.5522,9.0744,181.346,0
240.462,134.084,3.5814,0.1324,0.0762,-179.144,-142.709,-132.416,26.902,138.66,0
212.881,80.0348,3.5707,0.176,0.0888,-177.735,-102.098,78.9216,49.4851,213.556,0
37.1109,21.8104,2.7401,0.2993,0.1797,49.3568,-12.5796,-0.0943,49.9282,97.1186,0
193.9086,51.2335,2.9993,0.2967,0.155,-268.3637,156.536,28.4412,19.7668,269.7731,0
18.9405,7.4823,2.3274,0.7435,0.4682,-0.5794,4.8004,3.7395,75.056,208.478,0
38.2154,15.328,2.7774,0.4524,0.2479,16.4993,25.9978,13.6191,79.448,219.851,0
103.38,22.1405,3.2033,0.2104,0.1055,104.437,93.0837,-14.7321,24.717,287.032,0
167.3657,123.4549,3.2448,0.1395,0.0913,-133.7341,94.8311,-96.0545,74.8187,257.4338,0
32.3883,16.8137,2.7745,0.3626,0.179,17.7878,23.9771,-17.4754,7.7602,233.5748,0
13.0783,11.0769,2.1189,0.7605,0.3992,-14.8489,4.1004,11.7513,58.14,227.589,0
96.9929,31.5506,3.0039,0.1903,0.1046,-108.296,49.7386,-12.1159,39.0835,247.85,0
16.9894,11.0002,2.4564,0.6294,0.3514,-3.4902,8.0823,-7.0516,55.393,91.3761,0
33.2574,15.3579,2.7934,0.2944,0.1537,-5.0074,17.3116,-6.9279,52.234,109.506,0
133.0634,29.4108,2.7891,0.2649,0.1375,-122.0927,73.4109,20.6973,29.3076,265.6031,0
21.3299,8.2421,2.4099,0.7276,0.4222,20.2004,18.8271,-10.9809,71.5,225.617,0
96.7285,26.6214,2.9731,0.1915,0.1048,-38.2776,-111.704,-5.914,13.4054,148.671,0
109.8893,31.9435,2.8997,0.3623,0.2007,81.8798,-100.1337,-27.308,39.7536,379.2065,0
52.8873,21.6376,3.0466,0.3457,0.1903,35.5261,46.9113,-6.1959,88.7428,167.667,0
34.1682,13.8686,2.3256,0.3985,0.1972,27.7551,18.8042,11.0227,8.1384,153.9215,0
18.8081,10.8706,2.235,0.6902,0.4476,3.7371,-4.2867,9.0518,14.6227,218.0525,0
24.0263,9.8877,2.7384,0.3735,0.2117,2.2505,-18.5272,-11.0226,54.7703,157.5552,0
100.769,34.9654,3.3592,0.1679,0.1091,-52.6052,63.912,-25.7638,71.2791,268.667,0
49.8944,16.6318,2.9122,0.224,0.1255,2.9045,-27.0807,-4.106,23.1963,123.305,0
51.4678,33.389,3.1901,0.1473,0.0632,28.5589,-33.5638,-15.2996,61.5665,245.2822,0
188.191,65.72,3.4717,0.1934,0.1021,-241.525,-158.837,-67.2893,29.9206,225.437,0
68.1129,28.1608,3.1998,0.3106,0.2289,-79.4137,-46.5571,-15.8925,36.0399,275.663,0
19.9277,7.2519,2.3395,0.7643,0.3959,-3.9818,11.1709,5.0815,70.244,189.333,0
19.7115,16.8405,2.3715,0.5003,0.2388,23.8913,15.503,-10.0791,58.4341,184.2661,0
21.3939,14.3599,2.5011,0.4058,0.2648,25.8576,29.6431,-11.1112,13.0433,235.267,0
163.9821,43.4406,3.1114,0.0717,0.0428,141.4739,159.9108,-19.1483,60.3097,181.9187,0
154.5193,79.6213,3.6816,0.1344,0.0838,-78.1494,-164.489,-58.2242,70.249,344.9825,0
102.643,12.6776,2.7712,0.4098,0.2058,-119.478,-54.9847,-7.6049,18.8603,247.811,0
98.1819,72.8596,4.0347,0.0831,0.0433,47.1338,51.8443,-77.2541,43.207,180.939,0
14.8256,9.8085,2.4788,0.5682,0.291,-13.1573,-4.4593,7.7445,83.6406,148.3716,0
18.6222,10.4887,2.2868,0.6878,0.3868,-9.2645,-15.4947,-5.5256,18.3697,102.8301,0
49.9404,34.5562,3.0978,0.2328,0.1445,16.8769,50.7718,23.8988,33.2229,231.8664,0
104.4142,79.3806,4.1743,0.0683,0.0349,-14.4292,44.7589,-31.5091,25.7709,320.1963,0
120.543,52.7537,3.1739,0.2003,0.1089,-73.9918,-95.0681,30.8137,10.041,247.349,0
103.986,88.3068,3.7911,0.0891,0.0446,-20.9427,73.417,32.6773,55.2066,52.3304,0
20.0075,10.1463,2.472,0.5923,0.2962,16.6398,-15.3466,-4.9169,34.2505,131.2396,0
14.7912,11.7955,2.3075,0.6749,0.4557,1.3533,4.7675,-9.0611,62.25,62.5245,0
64.9935,16.6946,3.0631,0.2525,0.1405,38.8398,56.6156,5.5956,25.5893,253.878,0
65.9726,40.4145,3.4188,0.2489,0.1368,5.9293,-72.1374,29.005,18.0434,376.4744,0
36.0356,12.2104,2.7611,0.546,0.3526,25.3897,34.7527,2.637,21.1556,194.0315,0
225.453,56.7446,3.4401,0.1375,0.0771,-201.3496,-94.144,53.4716,88.0696,256.8955,0
54.2122,14.3806,2.8388,0.3594,0.2239,-49.5198,-37.021,6.2357,28.641,110.78,0
94.6136,17.7329,3.1317,0.202,0.1154,61.8411,64.8482,-11.1942,60.8088,209.6546,0
61.3151,43.1685,3.3569,0.1507,0.0991,3.1627,37.0264,14.9764,9.6748,261.8352,0
265.5827,76.4762,3.1605,0.2898,0.1615,473.0654,-284.7038,40.4617,77.5514,175.0569,0
37.2093,12.1956,2.6144,0.3937,0.2005,-18.2252,-31.609,10.4884,46.1597,202.297,0
70.5182,26.5995,2.9861,0.2034,0.1089,-95.8823,43.7858,-21.4002,43.593,259.545,0
44.1108,9.3378,2.8701,0.3439,0.1773,31.4158,27.1127,-7.2437,70.2967,215.239,0
91.3972,24.6923,3.0794,0.3836,0.2533,-89.6152,-81.031,13.0566,35.876,289.0848,0
130.6114,97.7365,3.4709,0.1347,0.06,3.1408,-56.7994,88.2226,59.3291,171.964,0
45.4425,26.1756,2.8058,0.2142,0.1134,-19.4685,28.2442,-17.4982,42.1325,140.456,0
57.8035,11.2132,2.4235,0.4517,0.2333,-56.9836,33.2482,-12.087,66.5489,253.2812,0
58.1262,12.2834,3.0451,0.2346,0.1568,38.5659,30.8514,9.8821,44.9114,124.2684,0
172.566,44.289,3.0548,0.2248,0.1186,-90.0616,-185.264,30.7393,27.4831,109.322,0
13.4664,10.1341,2.1945,0.8115,0.4505,14.0209,5.9247,-11.7165,24.21,141.702,0
16.8677,8.8821,2.4054,0.589,0.3472,32.1945,21.9606,-0.0666,62.694,112.6928,0
40.4955,13.1054,2.9443,0.4104,0.2311,5.3502,31.2155,-6.7521,45.0553,172.5288,0
30.2009,16.4833,2.8542,0.386,0.213,-1.954,-22.6476,9.8037,8.7445,188.9037,0
123.1291,70.0888,3.6388,0.1435,0.0654,-148.222,-84.1803,-60.7439,41.8865,326.6975,0
